"study_id","participant","age_in_years","sex","species","session","lotterie","exchange_1-yes_0-no","expected_value","outcomepreceedingtype","outcomecumulatedtype"
"broihanne2019monkeys","tani",15,"f","gorilla   ",14,3,1,5.5,0,2
"broihanne2019monkeys","tani",15,"f","gorilla   ",14,18,0,0.5,-1,2
"broihanne2019monkeys","tani",15,"f","gorilla   ",14,7,1,3.75,0,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",14,9,1,3.25,0,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",14,11,1,3,-1,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",14,2,1,6,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,6,1,4,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,2,1,6,1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,14,1,2.25,1,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,10,1,3,-1,2
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,15,1,2,-1,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,5,1,4.5,-1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,9,1,3.25,1,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,11,0,3,-1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,1,1,8,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,7,1,3.75,1,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,16,0,2,-1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,18,0,0.5,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,3,1,5.5,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,17,1,1.75,1,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,8,1,3.5,-1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,12,0,2.75,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,4,1,5,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",15,13,0,2.5,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,5,1,4.5,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,12,1,2.75,-1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,2,1,6,1,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,1,1,8,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,7,1,3.75,1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,9,1,3.25,0,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,3,1,5.5,-1,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,4,1,5,1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,14,1,2.25,0,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,16,0,2,-1,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,13,1,2.5,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,10,0,3,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,18,0,0.5,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,11,0,3,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,17,1,1.75,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,15,1,2,-1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,8,1,3.5,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",16,6,0,4,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,3,1,5.5,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,14,1,2.25,1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,12,1,2.75,-1,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,2,1,6,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,5,1,4.5,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,11,0,3,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,17,1,1.75,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,9,1,3.25,-1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,1,1,8,-1,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,10,1,3,1,-2
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,7,1,3.75,-1,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,8,1,3.5,1,-2
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,6,1,4,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,15,0,2,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,18,0,0.5,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,4,1,5,0,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,13,1,2.5,1,-1
"broihanne2019monkeys","tani",15,"f","gorilla   ",17,16,0,2,-1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,18,0,0.5,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,9,1,3.25,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,16,0,2,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,3,1,5.5,0,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,14,1,2.25,1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,10,1,3,-1,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,13,1,2.5,1,0
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,12,1,2.75,0,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,8,1,3.5,0,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,4,1,5,0,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,2,1,6,1,1
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,11,1,3,0,2
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,7,1,3.75,0,2
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,1,1,8,0,2
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,5,1,4.5,1,2
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,17,1,1.75,1,3
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,15,0,2,-1,4
"broihanne2019monkeys","tani",15,"f","gorilla   ",18,6,1,4,0,3
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,12,0,2.75,0,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,17,0,1.75,0,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,1,1,8,0,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,14,0,2.25,1,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,2,1,6,0,1
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,16,0,2,1,1
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,8,1,3.5,0,2
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,7,0,3.75,1,2
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,15,1,2,0,3
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,13,1,2.5,0,3
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,4,1,5,0,3
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,3,1,5.5,0,3
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,9,1,3.25,-1,3
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,11,1,3,1,2
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,5,1,4.5,0,3
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,6,1,4,1,3
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,10,1,3,0,4
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",1,18,0,0.5,-1,4
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",2,8,1,3.5,0,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",2,10,1,3,1,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",2,15,0,2,-1,1
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",2,4,1,5,0,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",2,2,1,6,0,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",2,17,0,1.75,0,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",2,16,0,2,0,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",2,1,1,8,0,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",2,12,0,2.75,1,0
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",2,7,1,3.75,0,1
"broihanne2019monkeys","djoutou",30,"m","gorilla   ",2,14,0,2.25,1,1
